date,capital,position_value,total_value,position,return,cum_return
2020-10-13,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-14,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-15,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-16,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-19,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-20,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-21,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-22,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-23,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-26,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-27,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-28,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-29,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-10-30,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-02,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-03,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-04,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-05,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-06,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-09,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-10,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-11,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-12,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-13,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-16,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-17,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-18,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-19,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-20,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-23,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-24,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-25,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-26,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-27,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-11-30,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-01,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-02,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-03,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-04,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-07,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-08,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-09,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-10,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-11,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-14,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-15,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-16,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-17,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-18,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-21,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-22,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-23,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-24,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-25,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-28,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-29,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-30,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2020-12-31,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-04,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-05,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-06,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-07,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-08,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-11,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-12,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-13,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-14,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-15,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-18,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-19,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-20,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-21,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-22,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-25,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-26,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-27,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-28,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-01-29,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-01,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-02,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-03,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-04,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-05,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-08,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-09,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-10,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-18,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-19,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-22,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-23,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-24,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-25,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-02-26,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-01,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-02,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-03,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-04,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-05,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-08,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-09,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-10,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-11,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-12,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-15,108880.3599,0.0,108880.3599,0,0.0,0.08880359899999979
2021-03-16,-66252.16410000001,175079.0,108826.83589999999,100,-0.0004915854434093259,0.08826835899999974
2021-03-17,-66252.16410000001,176180.0,109927.83589999999,100,0.010116989903222962,0.0992783589999997
2021-03-18,-66252.16410000001,182079.0,115826.83589999999,100,0.053662477312536705,0.1582683589999998
2021-03-19,-66252.16410000001,177802.0,111549.83589999999,100,-0.0369258122849232,0.11549835899999983
2021-03-22,-66252.16410000001,174134.0,107881.83589999999,100,-0.03288216401580557,0.07881835899999978
2021-03-23,-66252.16410000001,175579.0,109326.83589999999,100,0.013394284477503904,0.09326835899999963
2021-03-24,-66252.16410000001,176679.0,110426.83589999999,100,0.010061573546372049,0.10426835899999953
2021-03-25,-66252.16410000001,173259.0,107006.83589999999,100,-0.030970732540929413,0.07006835899999952
2021-03-26,-66252.16410000001,174379.0,108126.83589999999,100,0.010466621039488144,0.0812683589999994
2021-03-29,-66252.16410000001,181194.0,114941.83589999999,100,0.06302783155795644,0.14941835899999933
2021-03-30,-66252.16410000001,182087.0,115834.83589999999,100,0.007769146829853302,0.15834835899999944
2021-03-31,-66252.16410000001,178579.0,112326.83589999999,100,-0.030284499241907237,0.12326835899999944
2021-04-01,112394.2259,0.0,112394.2259,0,0.0005999456804783865,0.12394225899999944
2021-04-02,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-06,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-07,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-08,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-09,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-12,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-13,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-14,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-15,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-16,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-19,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-20,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-21,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-22,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-23,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-26,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-27,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-28,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-29,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-04-30,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-05-06,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-05-07,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-05-10,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-05-11,112394.2259,0.0,112394.2259,0,0.0,0.12394225899999944
2021-05-12,-61137.81809999999,173479.0,112341.18190000001,100,-0.0004719459525188707,0.12341181899999953
2021-05-13,-61137.81809999999,173879.0,112741.18190000001,100,0.0035605820878408245,0.12741181899999954
2021-05-14,-61137.81809999999,176179.0,115041.18190000001,100,0.020400708607437368,0.15041181899999945
2021-05-17,-61137.81809999999,181089.0,119951.18190000001,100,0.04268036818561227,0.19951181899999937
2021-05-18,-61137.81809999999,183085.0,121947.18190000001,100,0.01664010281836159,0.21947181899999935
2021-05-19,-61137.81809999999,182579.0,121441.18190000001,100,-0.004149337378004603,0.21441181899999928
2021-05-20,-61137.81809999999,183115.0,121977.18190000001,100,0.004413659284388194,0.2197718189999993
2021-05-21,-61137.81809999999,182281.0,121143.18190000001,100,-0.006837344386950495,0.2114318189999993
2021-05-24,-61137.81809999999,181679.0,120541.18190000001,100,-0.004969326300979349,0.20541181899999938
2021-05-25,-61137.81809999999,187079.0,125941.18190000001,100,0.04479796792169988,0.2594118189999992
2021-05-26,-61137.81809999999,197887.0,136749.18190000003,100,0.08581783843017932,0.3674918189999994
2021-05-27,-61137.81809999999,198689.0,137551.18190000003,100,0.005864751721779804,0.3755118189999995
2021-05-28,-61137.81809999999,199130.0,137992.18190000003,100,0.0032060793219546024,0.37992181899999955
2021-05-31,-61137.81809999999,195779.0,134641.18190000003,100,-0.024283984453759788,0.3464118189999996
2021-06-01,-61137.81809999999,199179.0,138041.18190000003,100,0.025252303582162794,0.38041181899999965
2021-06-02,-61137.81809999999,199397.0,138259.18190000003,100,0.0015792388691509007,0.3825918189999997
2021-06-03,-61137.81809999999,199587.0,138449.18190000003,100,0.0013742306108639468,0.3844918189999995
2021-06-04,-61137.81809999999,199983.0,138845.18190000003,100,0.0028602552544227944,0.3884518189999997
2021-06-07,-61137.81809999999,202580.0,141442.18190000003,100,0.018704286057764863,0.41442181899999975
2021-06-08,133496.77400000003,0.0,133496.77400000003,0,-0.05617424585274999,0.33496773999999996
2021-06-09,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-10,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-11,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-15,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-16,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-17,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-18,133496.77400000003,0.0,133496.77400000003,0,0.0,0.33496773999999996
2021-06-21,-50138.29999999996,183579.0,133440.70000000004,100,-0.0004200401127295583,0.3344070000000001
2021-06-22,-50138.29999999996,183968.0,133829.70000000004,100,0.002915152573390367,0.3382970000000003
